PrjName;Filter;RecordNo;AgentId;AgentUserName;PhoneNo;Language;LtCallDt;LtCallWd;LtCallST;CallDurS;CallDurM;LtQuestF;CallCnt;LtCallR;WaveNo;Priority;DialingMode;ResCompleted;IntLevel;ResTimeZone;CallNotes;RestrictionOverride;ResTimeSlot;LtCaseR;CyclePhoneNumber;ManualDialing;LANG;NAME;INT01;N1;N2_1;RegionA;R1;SCREE;T1;S1M1;S1M2;S1M3;S1M4;S1M5;S1M6;S1M7;S1M8;S1M9;S1M10;S2M1;S2M2;S2M3;S2M4;S2M5;S2M6;S2M7;S2M8;S2M9;S2M10;S3M1;S3M2;S3M3;S3M4;S3M5;S3M6;S3M7;S3M8;S3M9;S3M10;S4M1;S4M2;S4M3;S4M4;S4M5;S4M6;S4M7;S4M8;S4M9;S4M10;S5M1;S5M2;S5M3;S5M4;S5M5;S5M6;S5M7;S5M8;S5M9;S5M10;S6M1;S6M2;S6M3;S6M4;S6M5;S6M6;S6M7;S6M8;S6M9;S6M10;S7M1;S7M2;S7M3;S7M4;S7M5;S7M6;S7M7;S7M8;S7M9;S7M10;S8M1;S8M2;S8M3;S9M1;S9M2;S9M3;S9M4;S9M5;S9M6;S9M7;S9M8;S9M9;S9M10;S10;S11;S12;S13;S14A;S14B;RAUS;BYE;VOLL;INT;SQ;F6;PR_CODE;REG;DISTR;SETTL;IMPOR;TEL1;TEL2;TEL3;LSURN;LNAME;TEL4;TEL5;LSURN2;LNAME2;TEL6;TEL7;LSURN3;LNAME3;TEL8;RESPONDENT;TEL9;NOTE;KORR;F7;QN1;QN2;QN3;QN4;QN5;F8;QN6;QN7;QN8;F11;CB
Grupa 4.;1;2545;61;Agent.13;662694334;1;20210807;7;12:01:00;1383;23;462;5;CO;1;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32092411;;;688;109;;;;;;;;;;102;104;110;;;;;;;;;5;;5;;;;;5;4;105;;;;;;;;;;107;110;;;;;;;;;5;2;1;2;1;3;2;4;3;2;;;;;4;;;;;;103;105;;1;2;1;4;0;10;8;9;4;8;1945;102;102;101;400;320;;99;100;CO;;;919863;;;;;377730077;;;;;;;;;;;;;;;;;1;;Cras metus, condimentum Fusce In viverra ut elit, id Fusce aptent nec eget sapien neque, egestas volutpat, blandit auctor qu;;;;;;;;;;2,02E+11
Grupa 4.;1;2549;40;Agent.02;836441262;1;20210805;5;13:02:00;1680;28;462;4;CO;1;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32092416;;;329;103;104;108;106;;;;;;;101;107;110;;;;;;;;5;;1;5;;4;3;5;;4;108;104;102;106;;;;;;;109;106;;;;;;;;;2;4;4;3;1;1;3;2;1;2;;3;;5;;4;;5;;;108;106;109;2;2;6;2;5;6;1;5;8;2;1937;104;101;101;280;280;;99;100;CO;;;953683;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;2,02E+11
Grupa 4.;1;2563;47;Agent.12;642267246;1;20210804;4;12:04:00;1965;33;462;12;CO;1;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32092521;;;412;104;;;;;;;;;;105;106;;;;;;;;;;;;3;2;1;;;;;104;107;;;;;;;;;107;;;;;;;;;;3;3;5;3;5;4;1;3;5;3;;;;2;;;3;;;;104;109;;1;8;3;5;0;9;9;4;0;1;1982;101;103;101;60;70;;99;100;CO;;;540785;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;2,02E+11
Grupa 4.;1;2568;40;Agent.02;281358833;1;20210803;3;10:53:00;2304;38;462;5;CO;2;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32092529;;;921;106;108;103;;;;;;;;107;;;;;;;;;;;;3;;;1;2;5;;;102;104;101;108;110;;;;;;108;109;101;104;107;;;;;;5;5;2;1;5;1;4;4;4;1;4;3;;1;;;;4;;1;109;102;;9;7;8;10;1;1;8;10;7;7;1936;103;105;101;200;300;;99;100;CO;;;662930;;;;;;;;;;;;;;;;;;;;;;1;;et Etiam ante. massa. et ut Curabitur nascetur ipsum, Cras consequat eu a et elit, Etiam laoreet inceptos elit vel sed place;et Etiam ante. massa. et ut Curabitur nascetur ipsum, Cras consequat eu a et elit, Etiam laoreet inceptos elit vel sed;et Etiam ante. massa. et ut Curabitur nascetur ipsum, Cras consequat eu a et elit, Etiam laoreet inceptos elit vel sed;;;;;;;;2,02E+11
Grupa 4.;1;2571;55;Agent.07;445384795;1;20210729;5;10:30:00;2021;34;461;1;CO;1;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32090206;;;550;104;;;;;;;;;;102;106;107;110;;;;;;;;5;;2;;5;4;;;5;107;105;109;104;108;;;;;;102;107;101;;;;;;;;1;3;4;5;2;3;1;3;5;5;;;;5;1;;4;1;1;;109;;;10;4;3;2;8;10;7;10;3;8;1948;102;103;101;500;500;;99;100;CO;;;293674;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;
Grupa 4.;1;2574;45;Agent.11;384980749;1;20210729;5;10:30:00;1699;28;461;1;CO;1;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32090214;;;937;102;104;;;;;;;;;107;106;110;109;;;;;;;;3;;5;;5;5;;5;5;107;110;105;109;103;106;104;;;;106;101;108;107;109;110;105;;;;5;3;5;1;1;4;4;2;2;3;;;2;3;4;4;4;;4;2;103;109;;99;3;2;1;2;99;7;3;10;8;1959;103;101;101;113;168;;99;100;CO;;;818974;;;;;860546958;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;
Grupa 4.;1;2603;61;Agent.13;223966240;1;20210811;4;09:13:00;2361;39;462;37;CO;30;0;0;1;0;0;;0;0;CO;1;0;PL;;LQ;;;32090305;;;494;105;108;106;;;;;;;;109;102;103;104;107;101;;;;;3;4;5;5;1;3;2;1;2;;105;103;109;102;101;104;;;;;109;101;105;103;104;107;;;;;5;1;1;5;1;2;1;5;4;1;2;1;3;5;5;;;;3;;107;108;101;0;99;1;8;2;10;7;10;8;9;1982;104;102;101;266;230;;99;100;CO;;;735152;;;;;;;;;;;;;;;;;;;;;;1;;vestibulum in laoreet commodo consequat dui. quam sit tortor scelerisque vestibulum In et In eleifend lobortis quam. orci Vi;vestibulum in laoreet commodo consequat dui. quam sit tortor scelerisque vestibulum In et In eleifend lobortis quam. o;;;;;;;;;2,02E+11
Grupa 4.;1;2613;47;Agent.02;72287895;1;20210729;5;10:46:00;1392;23;461;1;CO;1;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32090344;;;742;103;105;104;101;;;;;;;102;110;;;;;;;;;4;5;2;5;3;;;;;1;102;108;101;103;104;110;109;;;;101;107;110;108;105;109;;;;;1;2;1;1;3;5;3;3;5;4;2;1;2;5;;;;5;5;2;105;;;6;1;2;9;4;3;4;7;4;1;1942;102;101;101;35;35;;99;100;CO;;;806011;;;;;248388234;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;
Grupa 4.;1;2628;114;Agent.12;655863219;1;20210729;5;10:53:00;2370;40;461;1;CO;1;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32090401;;;748;105;;;;;;;;;;110;103;108;106;101;;;;;;1;;3;;4;3;;1;;4;106;109;110;;;;;;;;103;109;107;110;106;104;105;;;;1;3;2;3;4;1;2;5;2;3;;;;;;4;;;2;1;108;;;9;4;6;6;99;1;1;5;8;7;1990;102;103;101;15;15;;99;100;CO;;;946472;;;;;294573368;;;;;;;;;;;;;;;;;1;;gravida enim consequat malesuada in aliquet, malesuada non vestibulum molestie aliquet, egestas sollicitudin ornare consecte;gravida enim consequat malesuada in aliquet, malesuada non vestibulum molestie aliquet, egestas sollicitudin ornare co;gravida enim consequat malesuada in aliquet, malesuada non vestibulum molestie aliquet, egestas sollicitudin ornare co;;;;;;;;
Grupa 4.;1;2631;63;Agent.03;570663436;1;20210802;2;16:49:00;1729;29;462;8;CO;7;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32090407;;;694;109;102;;;;;;;;;106;104;105;;;;;;;;;1;;1;2;2;;;4;;110;108;109;103;;;;;;;108;107;109;106;105;104;;;;;2;3;1;2;4;3;5;3;3;3;;;2;;;;;3;2;1;106;;;2;9;6;10;4;10;8;1;4;0;1961;101;103;101;1 460,00;1 460,00;;99;100;CO;;;491730;;;;;642502488;504931149;680713834;;;;;;;;;;;;;;;1;;penatibus mattis odio sollicitudin bibendum venenatis elit enim Orci felis. vel erat placerat. Fusce elit montes, Vivamus pe;;;;;;;;;;2,02E+11
Grupa 4.;1;2634;40;Agent.15;436226864;1;20210730;6;16:27:00;1983;33;462;2;CO;1;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32090410;;;412;110;;;;;;;;;;109;102;105;104;101;;;;;;4;4;;4;3;;;;2;5;102;109;104;106;105;;;;;;108;110;109;107;102;105;106;;;;2;1;5;5;2;5;5;3;2;2;;5;;5;4;3;;;3;;103;;;4;5;3;7;8;10;4;7;0;0;1970;102;105;101;590;548;;99;100;CO;;;511206;;;;;;;;;;;;;;;;;;;;;;1;;lectus, tortor dapibus, felis. turpis, orci tellus et pretium euismod Donec sit vehicula. tempus consectetur. Praesent ut eg;;;;;;;;;;2,02E+11
Grupa 4.;1;2638;55;Agent.09;62818530;1;20210729;5;11:44:00;2200;37;461;3;CO;1;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32090422;;;964;103;102;;;;;;;;;109;;;;;;;;;;;1;2;;;;;;5;;105;;;;;;;;;;109;;;;;;;;;;1;1;3;3;1;5;5;4;5;3;;;;;5;;;;;;101;;;99;10;8;5;4;2;8;1;8;8;1952;102;103;101;25;22,5;;99;100;CO;;;395373;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;2,02E+11
Grupa 4.;1;2643;63;Agent.15;900808273;1;20210804;4;16:36:00;1604;27;462;8;CO;1;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32090435;;;613;110;109;;;;;;;;;108;;;;;;;;;;;;;;;;;5;3;3;106;105;103;109;108;107;101;110;;;106;;;;;;;;;;4;3;1;1;1;2;3;1;5;3;2;;3;;2;2;5;4;4;4;107;;;2;2;1;6;4;8;0;5;6;9;1992;104;101;101;300;350;;99;100;CO;;;399592;;;;;926114855;;;;;;;;;;;;;;;;;1;;per aliquet, mattis et non placerat. viverra in commodo turpis Fusce euismod vulputate libero vestibulum pretium consectetur;per aliquet, mattis et non placerat. viverra in commodo turpis Fusce euismod vulputate libero vestibulum pretium conse;;;;;;;;;2,02E+11
Grupa 4.;1;2647;47;Agent.06;289748384;1;20210730;6;09:16:00;1508;25;462;2;CO;2;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32090451;;;513;106;104;;;;;;;;;107;105;108;;;;;;;;;;;3;2;3;1;3;;;110;106;108;104;;;;;;;104;108;109;103;105;;;;;;2;1;3;4;4;2;4;3;4;1;;;;4;;4;;4;;5;200;;;1;6;4;99;10;0;2;0;8;9;1954;103;101;101;200;200;;99;100;CO;;;263628;;;;;;;;;;;;;;;;;;;;;;1;;venenatis est sollicitudin sollicitudin nibh tincidunt. vitae id, Pellentesque vel, dis elit. Lorem Mauris magnis justo vulp;;;;;;;;;;
Grupa 4.;1;2660;55;Agent.02;601463545;1;20210729;5;11:17:00;2562;43;461;1;CO;1;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32090461;;;958;105;104;;;;;;;;;109;;;;;;;;;;;;;5;2;;;;3;;101;102;106;;;;;;;;109;103;102;108;110;101;;;;;2;3;3;4;3;2;2;2;4;5;1;1;;;;3;;;;;108;;;8;4;8;3;7;2;8;9;9;0;1951;102;103;101;220;220;;99;100;CO;;;800639;;;;;424762361;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;
Grupa 4.;1;2670;51;Agent.03;383567648;1;20210730;6;17:28:00;2012;34;462;3;CO;1;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32090474;;;632;110;;;;;;;;;;111;;;;;;;;;;;;;;;;;;;5;101;110;105;103;107;;;;;;105;101;104;103;109;107;;;;;5;4;1;1;3;2;2;2;5;4;1;;3;;2;;5;;;3;106;;;99;6;1;6;8;9;6;10;10;8;1966;104;102;101;100;100;;99;100;CO;;;904730;;;;;707448548;;;;;;;;;;;;;;;;;1;;egestas non Praesent sem amet tincidunt placerat. pretium varius aliquet, interdum mus. mattis a quam felis. quam Class vel,;;;;;;;;;;2,02E+11
Grupa 4.;1;2674;114;Agent.15;685336831;1;20210730;6;10:33:00;1635;27;462;2;CO;2;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32090481;;;895;101;103;;;;;;;;;102;104;;;;;;;;;4;1;3;2;;;;;;;106;110;;;;;;;;;110;109;106;102;101;105;107;;;;5;5;2;5;3;4;3;4;5;5;;;;;;1;;;;4;110;109;103;10;5;1;2;99;7;4;7;9;9;1978;101;103;101;1 700,00;1 700,00;;99;100;CO;;;484846;;;;;;;;;;;;;;;;;;;;;;1;;vel dis dictum velit maximus luctus. facilisis cursus dolor est. felis, nec et Fusce malesuada Mauris erat vel, a elit. port;vel dis dictum velit maximus luctus. facilisis cursus dolor est. felis, nec et Fusce malesuada Mauris erat;;;;;;;;;
Grupa 4.;1;2685;114;Agent.13;433857924;1;20210730;6;11:47:00;591;10;462;3;CO;3;0;0;1;0;0;;0;0;CO;1;0;PL;;LQ;;;32090493;;;998;101;110;107;;;;;;;;106;103;102;108;;;;;;;5;5;2;;;4;1;1;;4;108;;;;;;;;;;105;101;106;109;102;;;;;;4;1;4;1;5;2;5;4;2;5;;;;;;;;5;;;105;;;1;5;5;2;10;8;2;5;1;4;1949;104;104;101;70;70;;99;100;CO;;;282385;;;;;;;;;;;;;;;;;;;;;;1;;viverra et Cras condimentum. odio lacinia metus, scelerisque. maximus malesuada ornare lorem. vulputate lacinia sagittis. du;;;;;;;;;;2,02E+11
Grupa 4.;1;2688;61;Agent.06;834590144;1;20210803;3;16:13:00;1578;26;462;17;CO;10;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32090506;;;792;102;107;108;;;;;;;;103;105;;;;;;;;;;2;5;;2;;3;5;;;101;108;106;107;109;105;;;;;106;103;107;110;109;;;;;;3;5;1;1;4;2;3;5;5;4;1;;;;1;3;1;2;4;;104;102;101;4;4;99;3;3;6;4;6;2;4;1984;104;105;101;100;89;;99;100;CO;;;849998;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;2,02E+11
Grupa 4.;1;2703;47;Agent.06;753307742;1;20210804;4;14:22:00;1377;23;462;6;CO;1;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32090542;;;564;101;106;110;;;;;;;;104;103;109;;;;;;;;1;;4;4;;4;;;2;5;108;109;105;106;103;;;;;;104;106;109;101;108;105;;;;;4;4;5;3;4;5;1;5;4;3;;;1;;1;5;;5;3;;106;102;;4;1;99;5;4;10;4;8;5;9;1985;102;105;101;800;1 000,00;;99;100;CO;;;842375;;;;;;;;;;;;;;;;;;;;;;1;;eget in luctus, leo Vivamus aptent et orci metus vulputate consectetur. sodales at consectetur Lorem himenaeos. leo massa. i;;;;;;;;;;2,02E+11
Grupa 4.;1;2707;61;Agent.10;731004338;1;20210729;5;11:57:00;1187;20;461;1;CO;1;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32090559;;;895;109;104;106;;;;;;;;101;102;103;;;;;;;;1;2;3;5;;4;;;5;;102;103;101;110;;;;;;;110;108;;;;;;;;;3;5;5;5;1;1;1;5;3;4;5;2;4;;;;;;;1;108;103;;2;2;9;99;0;5;0;1;4;4;1953;104;103;101;260;520;;99;100;CO;;;316904;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;
Grupa 4.;1;2712;59;Agent.02;450431116;1;20210730;6;14:38:00;1781;30;462;2;CO;1;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32090576;;;821;104;105;;;;;;;;;101;103;;;;;;;;;2;;3;4;1;;;;;;103;102;104;110;105;;;;;;102;108;;;;;;;;;2;1;5;4;3;3;1;3;4;1;;1;4;1;4;;;;;3;101;110;107;3;99;10;0;1;5;5;4;3;5;1979;103;104;101;150;150;;99;100;CO;;;951731;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;2,02E+11
Grupa 4.;1;2716;55;Agent.02;129264364;1;20210730;6;10:23:00;3049;51;462;3;CO;3;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32090593;;;330;106;107;101;102;;;;;;;108;110;109;104;105;;;;;;5;3;;2;3;2;2;3;1;3;105;;;;;;;;;;101;103;;;;;;;;;2;2;5;1;5;2;1;2;2;1;;;;;5;;;;;;105;103;;1;6;7;7;10;9;6;2;2;10;1982;103;101;101;10;10;;99;100;CO;;;827038;;;;;512321872;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;
Grupa 4.;1;2719;59;Agent.12;16042832;1;20210730;6;09:25:00;1386;23;462;2;CO;1;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32090606;;;18;105;103;106;;;;;;;;102;;;;;;;;;;;1;1;;4;4;;;;;107;110;106;104;105;108;109;;;;108;103;106;;;;;;;;5;4;5;2;2;2;5;3;2;5;;;;5;4;2;3;3;4;3;103;109;104;2;2;3;99;6;1;7;0;0;6;1966;104;101;101;145;145;;99;100;CO;;;119109;;;;;478701418;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;2,02E+11
Grupa 4.;1;2727;53;Agent.09;236823518;1;20210730;6;10:11:00;1855;31;462;2;CO;2;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32090650;;;783;107;105;;;;;;;;;104;;;;;;;;;;;;;4;3;;5;;;;104;105;106;110;109;;;;;;106;103;110;;;;;;;;5;2;4;4;3;1;4;1;2;4;;;;4;4;3;;;5;1;106;;;9;1;7;5;4;8;0;3;3;1;1972;103;103;101;1 200,00;1 200,00;;99;100;CO;;;169519;;;;;279564525;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;
Grupa 4.;1;2744;55;Agent.11;571102753;1;20210730;6;12:47:00;1428;24;462;4;CO;3;0;0;1;0;0;;0;0;CO;1;0;PL;;LQ;;;32090697;;;808;107;;;;;;;;;;105;106;102;109;;;;;;;;1;;;1;3;1;;4;;105;102;103;101;109;106;;;;;103;102;104;101;106;;;;;;4;2;3;2;2;1;5;2;5;5;1;5;5;;5;5;;;2;;108;;;8;3;99;7;1;4;5;10;0;10;1983;102;101;101;152;152;;99;100;CO;;;338518;;;;;;;;;;;;;;;;;;;;;;1;;lobortis. volutpat, a id dui. nisl amet, parturient tincidunt placerat. sem quam scelerisque. Suspendisse mattis diam sollic;;;;;;;;;;2,02E+11
Grupa 4.;1;2750;59;Agent.15;331433743;1;20210805;5;11:33:00;837;14;462;7;CO;5;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32090749;;;320;103;;;;;;;;;;101;105;106;;;;;;;;1;;5;;1;3;;;;;102;110;101;106;104;107;109;;;;104;110;105;109;102;;;;;;2;5;5;1;3;5;5;2;999;1;5;4;;3;;4;3;;3;4;110;105;;1;3;3;4;7;1;2;0;7;8;1981;102;102;101;300;250;;99;100;CO;;;424617;;;;;;;;;;;;;;;;;;;;;;1;;a ante. Praesent massa. auctor Phasellus vitae felis. suscipit elementum, venenatis. odio scelerisque ad laoreet eu. Curabit;a ante. Praesent massa. auctor Phasellus vitae felis. suscipit elementum, venenatis. odio scelerisque ad laoreet eu. C;a ante. Praesent massa. auctor Phasellus vitae felis. suscipit elementum, venenatis. odio scelerisque ad laoreet eu. C;a ante. Praesent massa. auctor Phasellus vitae felis. suscipit elementum, venenatis. odio scelerisque ad laoreet e;;;;;;;2,02E+11
Grupa 4.;1;2769;61;Agent.10;971451894;1;20210729;5;12:47:00;1563;26;461;1;CO;1;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32090802;;;90;104;105;106;;;;;;;;107;109;103;;;;;;;;;;3;3;4;3;1;;5;;102;110;109;104;101;106;;;;;110;101;105;104;108;;;;;;4;1;5;5;3;5;1;1;1;3;5;5;;5;;5;;;3;1;106;109;108;0;5;1;8;6;5;0;7;5;6;1941;101;104;101;389;360;;99;100;CO;;;976780;;;;;358453464;672365844;;;;;;;;;;;;;;;;1;;;;;;;;;;;;
Grupa 4.;1;2773;59;Agent.12;867181992;1;20210804;4;16:22:00;1500;25;462;6;CO;2;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32090820;;;588;106;;;;;;;;;;109;108;105;107;110;102;;;;;;2;;;3;4;2;3;2;2;101;105;107;;;;;;;;106;107;;;;;;;;;2;1;3;4;2;4;1;4;5;4;2;;;;1;;3;;;;103;104;106;9;10;8;2;10;10;3;9;4;9;1962;104;103;101;1 400,00;1 800,00;;99;100;CO;;;515813;;;;;316625348;672815069;;;;;;;;;;;;;;;;1;;egestas consectetur Donec volutpat, Cras in lectus sed libero luctus, Lorem ornare penatibus consectetur ultrices, eu amet,;;;;;;;;;;2,02E+11
Grupa 4.;1;2780;114;Agent.12;517744433;1;20210804;4;14:28:00;1617;27;462;9;CO;8;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32090843;;;863;101;102;;;;;;;;;103;109;105;104;106;;;;;;4;2;5;2;3;1;;;3;;103;;;;;;;;;;101;108;104;110;;;;;;;5;2;3;2;1;1;1;1;2;4;;;3;;;;;;;;104;106;;1;6;2;6;0;3;8;9;9;7;1941;102;101;101;700;800;;99;100;CO;;;732373;;;;;234312324;;;;;;;;;;;;;;;;;1;;venenatis. Cras elit. vel lacinia felis, at penatibus orci id Etiam bibendum condimentum et scelerisque Praesent nostra, in;venenatis. Cras elit. vel lacinia felis, at penatibus orci id Etiam bibendum condimentum et scelerisque Praesent nostr;;;;;;;;;2,02E+11
Grupa 4.;1;2790;55;Agent.11;447925657;1;20210810;3;09:19:00;1488;25;462;8;CO;3;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32090884;;;201;106;110;;;;;;;;;108;;;;;;;;;;;;;;;4;;4;;3;105;103;101;;;;;;;;101;106;105;110;;;;;;;5;4;5;4;1;2;1;3;4;3;4;;3;;4;;;;;;104;106;105;2;99;10;6;99;1;2;5;6;7;1971;104;105;101;260;150;;99;100;CO;;;231054;;;;;;;;;;;;;;;;;;;;;;1;;Phasellus Fusce tortor a mauris lobortis tincidunt. dictumst. pellentesque finibus ad Donec a conubia non vulputate, at mus.;Phasellus Fusce tortor a mauris lobortis tincidunt. dictumst. pellentesque finibus ad Donec a conubia non vulputate, a;Phasellus Fusce tortor a mauris lobortis tincidunt. dictumst. pellentesque finibus ad Donec a conubia non vulputate, a;;;;;;;;2,02E+11
Grupa 4.;1;2795;63;Agent.03;831246502;1;20210806;6;14:49:00;1607;27;462;7;CO;1;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32090896;;;70;103;110;;;;;;;;;107;106;;;;;;;;;;;2;;;5;3;;;5;101;104;103;106;110;108;;;;;105;110;103;108;101;109;107;102;106;;3;2;5;4;4;5;4;4;3;2;1;;2;3;;4;;1;;1;108;110;105;99;2;1;9;1;9;8;1;6;5;1951;101;104;101;30;60;;99;100;CO;;;307140;;;;;631651124;;;;;;;;;;;;;;;;;1;;ut. ante. suscipit turpis, tincidunt sociosqu condimentum In consectetur. Donec sociosqu lorem. nec commodo, lorem.;;;;;;;;;;2,02E+11
Grupa 4.;1;2798;61;Agent.10;454596732;1;20210802;2;15:19:00;1607;27;462;4;CO;3;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32090899;;;174;101;;;;;;;;;;102;103;;;;;;;;;5;4;1;;;;;;;;110;107;105;102;;;;;;;110;;;;;;;;;;5;4;5;2;1;3;1;2;1;5;;1;;;3;;5;;;1;200;;;4;5;5;6;4;5;7;6;2;1;1957;103;104;101;50;50;;99;100;CO;;;293990;;;;;;;;;;;;;;;;;;;;;;1;;ex egestas mus. elit, malesuada quam. condimentum sapien Donec erat sodales venenatis a velit condimentum Donec laoreet diam;;;;;;;;;;2,02E+11
Grupa 4.;1;2801;47;Agent.15;534425052;1;20210803;3;10:53:00;561;9;462;6;CO;4;0;0;1;0;0;;0;0;CO;1;0;PL;;LQ;;;32090904;;;957;109;;;;;;;;;;108;104;102;;;;;;;;;3;;3;;;;1;5;;109;105;107;102;106;104;101;;;;102;110;101;;;;;;;;4;2;4;1;2;2;1;4;1;3;1;5;;4;5;3;1;;5;;109;101;;1;9;6;7;1;7;4;2;8;2;1997;103;102;101;618;580;;99;100;CO;;;103716;;;;;844334164;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;2,02E+11
Grupa 4.;1;2804;45;Agent.11;225226665;1;20210804;4;09:07:00;1123;19;462;4;CO;4;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32090921;;;170;109;102;;;;;;;;;104;103;108;107;105;;;;;;;2;3;5;4;;5;4;4;;106;101;;;;;;;;;109;106;108;103;105;;;;;;3;4;2;2;1;5;2;5;5;2;4;;;;;2;;;;;109;;;6;4;5;8;5;9;4;10;5;5;1995;101;103;101;270;270;;99;100;CO;;;969684;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;2,02E+11
Grupa 4.;1;2809;59;Agent.10;100679868;1;20210802;2;17:05:00;1494;25;462;3;CO;1;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32090935;;;893;107;105;;;;;;;;;102;108;110;;;;;;;;;1;;;3;;3;3;;1;110;103;101;108;;;;;;;104;;;;;;;;;;4;3;999;5;3;3;4;5;2;5;4;;1;;;;;2;;5;106;;;7;10;6;4;10;6;2;4;7;1;1989;102;105;101;500;500;;99;100;CO;;;819581;;;;;;;;;;;;;;;;;;;;;;1;;felis. ad luctus. aptent Cras lorem. placerat. Vivamus a aptent condimentum. pretium orci gravida consequat sociosqu amet pr;felis. ad luctus. aptent Cras lorem. placerat. Vivamus a aptent condimentum. pretium orci gravida consequat sociosqu a;;;;;;;;;2,02E+11
Grupa 4.;1;2815;45;Agent.02;799973681;1;20210730;6;11:22:00;2344;39;462;2;CO;2;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32091044;;;402;103;;;;;;;;;;106;109;107;108;;;;;;;;;1;;;2;3;2;1;;109;105;103;110;101;108;;;;;106;110;109;108;105;107;;;;;2;5;2;4;1;3;1;4;5;2;4;;3;;1;;;5;3;3;106;101;103;9;6;6;6;9;1;2;6;5;1;1949;103;104;101;1 000,00;1 500,00;;99;100;CO;;;264475;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;
Grupa 4.;1;2822;114;Agent.03;854334298;1;20210803;3;18:53:00;10;0;462;7;CO;3;0;0;1;0;0;;0;0;CO;1;0;PL;;LQ;;;32091077;;;217;103;102;;;;;;;;;107;101;108;109;105;;;;;;2;4;1;;1;;3;4;2;;110;101;105;104;108;109;106;;;;107;104;102;105;106;108;;;;;2;4;1;4;1;5;4;3;1;4;5;;;3;2;2;;4;5;5;107;110;;3;2;1;5;1;1;7;2;6;9;1967;103;104;101;170;260;;99;100;CO;;;584597;;;;;;;;;;;;;;;;;;;;;;1;;non Cras lorem. diam elit lacinia nisi. tempus dui ultrices, Phasellus elit. tincidunt maximus ad sed varius in sed taciti e;;;;;;;;;;2,02E+11
